Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
3746,16425970,"Nicolai Karcher","2026-06-26 20:42:21",595.6,2,pejophylo
3747,16448353,HaruFu,"2026-06-29 12:47:04",595.6,1,harufu
3748,16374441,"Finlay Anderson","2026-06-17 01:00:15",595.6,2,finlayanderson
3749,16385630,きれいナビ,"2026-07-09 10:27:16",595.6,2,kireinavi
3750,16377595,Mark`n,"2026-06-17 06:06:14",595.5,2,masarusanada
3751,16380522,ToMo,"2026-06-18 14:08:53",595.4,2,tomohiroh
3752,16410314,aruuu,"2026-08-07 15:33:53",595.3,2,arruuu
3753,16375535,Ryon,"2026-06-27 23:02:02",595.3,2,ryonzhang36
3754,16420131,hiroki596,"2026-07-25 13:46:21",595.0,2,hiroki596
3755,16479456,HSKS,"2026-08-16 06:21:06",594.7,2,"juliachien,nanahung"
3756,16390045,"Dinesh kumar Thiyagarajan","2026-08-13 15:14:06",594.6,2,dineshkumar0705
3757,16671778,"Fabian Ruiz","2026-08-14 23:26:28",594.5,2,fabianruiz3
3758,16381511,piska,"2026-07-20 02:47:21",594.4,2,piskasavi
3759,16428287,"Arkat Khassanov","2026-06-24 15:13:09",594.3,1,arkatkhasanov
3760,16388403,ゆしりめ,"2026-06-18 11:57:10",594.2,1,yuthirime
3761,16411462,m-murao,"2026-07-01 01:21:55",594.1,2,mmurao
3762,16382054,"Shakthi Kondamoni","2026-07-18 04:04:09",594.1,2,shakthikondamoni
3763,16579942,"Rubin Sahota","2026-07-24 11:51:42",593.9,2,rubinsahota
3764,16392523,sea_mountain,"2026-07-05 13:19:33",593.9,2,seamountain
3765,16672438,Victor_Gearhead,"2026-08-06 18:56:47",593.8,2,victorgearhead
3766,16377906,aramaa_game,"2026-08-16 01:37:19",593.7,2,aramaagame
3767,16399970,"Tomohide N","2026-06-20 07:56:49",593.6,1,tomohiden
3768,16381540,Spacekuma,"2026-08-15 10:14:04",593.5,2,kimsunghyun76
3769,16382491,piyomaru,"2026-06-21 02:20:19",593.5,2,pyoyusiko
3770,16405998,香村貴之,"2026-06-21 07:38:46",593.5,2,k19920120
3771,16397273,maaggle,"2026-06-24 12:16:19",593.4,2,maaggle
3772,16479585,miyabi315,"2026-08-06 08:32:25",593.4,2,miyabi315
3773,16377588,uninc2000,"2026-07-24 00:46:11",593.4,2,uninc2000
3774,16649581,Zenry0413,"2026-08-10 08:56:01",593.3,2,zenry0413
3775,16376532,"Ryosuke Takeda","2026-06-25 01:00:42",593.3,2,ryosuketakeda
3776,16373644,yankoGPT,"2026-06-26 03:12:30",593.2,2,"machi70,sota365,yamamoto908"
3777,16381254,"Shingo Kotake","2026-06-22 02:20:20",593.2,2,shingokotake
3778,16664572,"Manuel Eduardo Parra Mora","2026-08-14 18:23:05",593.1,2,th3nolo
3779,16376208,"Jonathan Effect","2026-08-10 04:44:02",593.0,2,jonathaneffect
3780,16371620,"Manato TAKAI","2026-08-11 11:47:05",593.0,2,manatotakai
3781,16397254,"Jake Palanca","2026-06-28 02:32:13",592.8,2,jakepalanca1
3782,16387119,うめくみ,"2026-08-16 21:34:21",592.8,2,umebosi
3783,16586952,Jonewang,"2026-07-23 05:06:44",592.8,2,jone520
3784,16393158,Takupon,"2026-06-20 14:36:32",592.8,2,takubro
3785,16393228,sryo,"2026-06-24 13:55:43",592.7,2,sryo188558
3786,16640032,wolf,"2026-08-16 05:07:27",592.7,2,usamaai
3787,16371969,Latitu,"2026-06-18 00:39:32",592.7,2,latitu
3788,16471006,BabyCows,"2026-07-09 22:44:38",592.6,2,"anthonyrispoli,p0kedude"
3789,16380242,Nullx2,"2026-06-25 12:31:46",592.6,2,jack3low
3790,16385539,MoMy,"2026-06-20 15:42:55",592.4,2,ysasaki
3791,16411045,askBillyWhatMamaDid,"2026-06-22 00:54:55",592.4,1,askbillywhatmamadid
3792,16382606,kabik,"2026-06-18 00:35:35",592.4,1,kabikk
3793,16413842,okaze92,"2026-07-13 11:03:18",592.2,1,okaze92
3794,16384779,LLLJ,"2026-06-26 07:24:52",592.0,2,tli004
3795,16479959,TAKAHIROooOO,"2026-07-03 05:36:02",592.0,1,takahirooooo
3796,16372299,YYma1201,"2026-07-17 04:33:28",591.9,2,yyma1201
3797,16403464,Ontamasan85,"2026-06-20 16:46:49",591.8,1,ontamasan85
3798,16377362,Penguin,"2026-08-12 14:13:50",591.8,2,penguin069
3799,16383777,maniginam,"2026-08-14 02:00:03",591.8,2,maniginam
3800,16372832,"Dian Deng","2026-07-05 02:54:37",591.7,2,diandeng
3801,16505948,Troy_xx,"2026-08-14 09:01:40",591.7,2,troyxx
3802,16382322,yanakatsu,"2026-06-26 15:42:19",591.7,2,yanakatsu
3803,16414523,"Qin Wen","2026-07-04 07:28:36",591.6,2,qinwen
3804,16372632,YukihiroMaeda,"2026-06-27 07:18:56",591.6,2,yukihiromaeda
3805,16411075,Panoptes,"2026-08-14 19:19:29",591.6,2,brockwright
3806,16639683,apple877,"2026-08-02 02:40:54",591.4,1,apple877
3807,16433945,Leifson1337,"2026-07-05 21:34:06",591.4,2,leifson1337
3808,16435980,"Kanata Iriyama","2026-06-26 04:05:24",591.3,1,kanatairiyama
3809,16375384,"Alfonso Sánchez","2026-08-09 21:27:22",591.3,2,alfonso1799
3810,16564217,"SEUN OH","2026-08-09 10:54:45",591.3,2,ohseun0210
3811,16392512,"Yujiro Seki","2026-07-23 13:49:41",591.2,2,"shunnosukeseki,yujiroseki"
3812,16380166,"satoshi rizard","2026-06-22 16:04:12",591.1,2,satoshirizard
3813,16424648,Dauthui,"2026-06-30 05:06:51",591.1,2,dauthui
3814,16387688,"Yusuke #2","2026-06-18 09:17:07",591.0,1,warriashishuer
3815,16382892,なるなる,"2026-06-18 16:49:53",591.0,2,suzunaru
3816,16382565,Jerryssk31,"2026-08-01 04:39:21",591.0,2,jerryssk31
3817,16372576,kyulkyu,"2026-08-08 08:36:52",590.7,2,kyulkyu
3818,16427121,PsAIduck,"2026-07-29 07:09:31",590.7,2,giacomoignesti
3819,16496887,bkrumms,"2026-07-23 00:03:02",590.6,2,bkrumms
3820,16431176,Takuma_Toda,"2026-07-04 07:11:19",590.6,1,takumatoda
3821,16494153,たたたた,"2026-08-16 10:50:27",590.6,2,"miran0313,suzumaru1666,tatatata1111"
3822,16378737,"yusuke emoto","2026-07-02 10:19:37",590.5,2,yusukeemoto
3823,16375816,shibachan,"2026-06-19 14:15:59",590.4,2,shibachan
3824,16533269,AKhan02,"2026-07-14 23:17:39",590.4,2,akhan02
3825,16537147,Ninym06,"2026-07-24 07:51:08",590.3,2,ninym06
3826,16451454,"Akshay Mathur","2026-08-12 15:34:45",590.1,2,akshaymathur777
3827,16619779,"Xander Lee","2026-08-07 07:33:15",590.1,2,xndlee
3828,16395911,sashimi0402,"2026-06-23 11:41:06",590.0,2,sashimi0402
3829,16657517,"K S VIJAYARAAGHAVAN","2026-08-16 18:39:38",590.0,2,ksvijayaraaghavan
3830,16475995,marc_town,"2026-07-20 02:35:49",590.0,2,marctown
3831,16371915,nun,"2026-07-11 04:43:14",589.8,2,ayumusaito
3832,16372916,Ichigo_E,"2026-07-05 01:16:38",589.8,2,ichigoe
3833,16410237,ymandso,"2026-06-23 13:59:31",589.7,2,ymandso
3834,16376419,VAAAANG,"2026-06-19 16:57:42",589.7,2,vaaaang
3835,16644345,chungkuangwen,"2026-08-08 11:29:53",589.6,2,chungkuangwen
3836,16384037,inu1234567,"2026-06-19 07:02:32",589.5,2,inu1234567
3837,16531462,"Andrew Chistyakov","2026-07-14 08:18:05",589.5,2,andrewchist
3838,16472651,aym283,"2026-07-02 08:30:12",589.4,1,aym283
3839,16411931,"Amon Suzuki","2026-07-26 15:29:59",589.4,2,amonsuxuki
3840,16397760,YamamotoKazuya,"2026-08-01 07:48:18",589.4,2,yamamotokazuya
3841,16582537,Calix_lin,"2026-07-22 01:53:30",589.1,2,calixlin
3842,16376818,StockMagikarp,"2026-07-22 03:09:20",589.0,2,"rareone0602,tommytang0122,yawei1234"
3843,16375312,"Anthony Ellis ","2026-06-19 00:42:51",589.0,2,chinoki346
3844,16655249,Sleeeeep,"2026-08-11 21:21:14",589.0,2,thica7jun
3845,16682253,"xiy lin","2026-08-07 12:02:43",589.0,2,xiylin
3846,16373654,"カツラギ シン","2026-06-18 08:43:54",588.9,2,nqxw1kqw
3847,16400433,hoshimori,"2026-06-24 15:00:56",588.7,2,hoshimori
3848,16376176,Kakeru,"2026-07-09 06:46:50",588.7,2,kakeruyoshinaga
3849,16639432,"kitory Yeah やきとり","2026-08-02 23:36:32",588.6,2,kitoryyeah
3850,16433291,mhi,"2026-07-09 02:07:41",588.5,2,mhirano
3851,16446187,ODOP0315,"2026-07-03 01:21:52",588.5,2,odop0315
3852,16380229,"Kaiba Corporation","2026-07-12 04:11:32",588.5,2,mkesen
3853,16373470,charu,"2026-06-16 15:43:28",588.3,1,osamuikeda
3854,16510667,"Manoj Kumar Mansingh","2026-08-16 09:41:28",588.2,1,manojkumarmansingh
3855,16482646,yunien,"2026-07-10 07:29:51",588.2,2,yunien
3856,16378176,"hosaka kodai","2026-07-09 01:55:59",588.0,2,hosakakodai
3857,16532844,p00pyd00py,"2026-07-14 18:12:56",587.8,2,p00pyd00py
3858,16560485,"Venkatakrishnan R","2026-07-18 17:22:22",587.8,2,vk2003
3859,16412363,kohei,"2026-08-12 04:50:10",587.8,2,zyaba666
3860,16470631,DapperOctopus,"2026-07-20 18:46:33",587.7,2,jamesfiacco
3861,16485685,YangQinwei,"2026-08-11 16:32:55",587.5,2,yangqinwei
3862,16386691,nomal_sheep,"2026-06-18 06:32:55",587.4,1,nomalsheep
3863,16372662,chAIzard,"2026-08-16 15:35:29",587.2,2,chaizard
3864,16403777,shogo1229,"2026-08-14 16:41:19",587.1,2,sheqel
3865,16488305,"Ravi Carry Us","2026-08-15 02:38:20",587.1,2,"dimasibnumuthi,raviaprakoso"
3866,16500067,AlJan,"2026-07-25 23:04:12",587.0,2,aljannico
3867,16419421,williamm,"2026-07-25 20:34:08",587.0,2,williamm7
3868,16385235,datascientists,"2026-08-16 08:10:16",586.9,2,"aoao0314,eidaisakakibara,yuta0108"
3869,16384528,"Rafael Montañez","2026-06-19 15:30:46",586.8,2,rafaelmontaez
3870,16381879,nicov8810,"2026-06-18 00:08:52",586.8,2,nicov8810
3871,16584477,fura,"2026-07-22 08:55:08",586.8,1,fura002
3872,16408013,Hayhay2323,"2026-07-06 00:12:21",586.7,2,hayhay2323
3873,16375793,nyoomp,"2026-06-18 03:37:04",586.7,2,paul374
3874,16379713,palsanp,"2026-06-17 09:05:39",586.5,1,palsanp
3875,16442032,熊本啓汰,"2026-06-27 15:03:59",586.5,2,kuma0707
3876,16382738,joshuachoo,"2026-06-30 13:56:57",586.4,2,joshuaachoo
3877,16400975,Kristian,"2026-07-25 07:33:18",586.3,2,aldisued
3878,16680988,"fog flower","2026-08-09 07:44:40",586.3,2,fogflower
3879,16510044,"Hassan Tavakoli","2026-08-09 12:31:18",586.2,2,hassantavakoli
3880,16374407,kakenn,"2026-06-18 09:11:11",586.2,2,kakenn
3881,16424467,eld,"2026-08-16 23:17:28",586.2,2,"eldjimbo,shugadev"
3882,16377606,"Takuro Abe","2026-06-18 05:48:04",586.0,2,takuroabe
3883,16407243,SeaEag1e,"2026-06-27 06:54:58",585.9,2,seaeag1e
3884,16406436,Milcrape,"2026-07-07 14:11:21",585.9,1,"hiroakina,kazz9276"
3885,16400852,testuser,"2026-06-21 06:50:33",585.9,1,kazuhiro494949
3886,16385904,"Kenst Ligu","2026-06-23 11:11:45",585.7,2,liguria228
3887,16394351,"Momotaro YAMADA","2026-06-24 16:35:59",585.5,2,"momotaroyamada,tsudowatanabe"
3888,16603808,"Dav Dian","2026-08-15 08:07:10",585.5,2,diandav
3889,16552596,Yuuupok,"2026-08-15 05:02:56",585.5,2,yuuupok
3890,16375529,"Yohei Moriyasu","2026-07-08 04:08:55",585.5,1,yoheiyohe
3891,16435737,MoriTeruto,"2026-07-04 04:46:35",585.4,2,moriteruto
3892,16373900,Tyrker,"2026-06-21 21:05:51",585.4,2,polregyborja
3893,16373998,yusuke0723,"2026-06-18 09:02:09",585.4,2,yusuke0723
3894,16656852,SamReiswig,"2026-08-14 00:54:18",585.4,2,sreiswig
3895,16378819,molmot,"2026-06-20 07:58:51",585.3,2,harukatoyoda
3896,16375482,takerusQ,"2026-06-18 15:05:44",585.3,2,takerusq
3897,16378753,"Krishanki ","2026-08-08 16:49:32",585.2,2,krishanki
3898,16402531,"Tsubasa Hirose","2026-06-20 14:47:55",584.8,2,tsubasahirose
3899,16694135,"DEHAI WANG","2026-08-14 07:49:47",584.7,2,dehaiwang
3900,16382159,reitan4742,"2026-06-28 12:39:58",584.7,2,reitan4742
3901,16408376,NomiBoo,"2026-07-12 06:51:16",584.7,2,nomiboo
3902,16373952,"Sol Rogers","2026-08-16 11:22:35",584.6,2,solrogers
3903,16408496,"Yosuke Yamaji","2026-06-21 14:48:55",584.5,1,yosukeyamaji
3904,16382068,lucasta1,"2026-07-13 14:23:19",584.4,2,lucasta1
3905,16514925,LPNG,"2026-08-14 01:50:23",584.4,2,pibrizo
3906,16382112,"Shuri Ikeno","2026-07-20 15:27:08",584.3,2,shuriikeno
3907,16419994,尾崎裕基,"2026-06-24 02:41:24",584.3,1,yukio511
3908,16379426,works.management,"2026-08-05 14:51:47",584.3,2,worksmanagement
3909,16444968,筒井勝利,"2026-07-10 15:18:28",584.0,2,metauri
3910,16372229,goncharo,"2026-07-08 13:59:51",584.0,1,goncharo
3911,16666208,zhongtian,"2026-08-16 16:26:38",583.9,2,kmtbang
3912,16376364,TK-1120,"2026-06-21 23:49:37",583.9,2,tk1120
3913,16427756,solle,"2026-06-24 13:40:00",583.7,1,solle458
3914,16371460,てうぽけ,"2026-07-18 12:11:02",583.6,2,"c0a24013,siitake667"
3915,16516023,"Kyle Bean","2026-07-14 18:30:11",583.6,2,kbean413
3916,16465251,"tsing hua","2026-07-03 16:10:00",583.6,2,tsinghua666
3917,16375721,natsu,"2026-07-20 15:58:27",583.5,2,okamotonatsuo
3918,16395361,milix,"2026-06-19 15:55:31",583.4,1,milixm
3919,16384216,atpmara,"2026-06-19 05:19:09",583.3,2,atpmara
3920,16592088,haillee,"2026-08-03 01:47:01",583.2,2,anapo01
3921,16406126,"Dominic Lo","2026-07-05 14:05:53",583.1,2,doloknight
3922,16459757,naranja1223,"2026-06-30 14:18:54",583.0,3,"naoyafujishiro,naranja1223"
3923,16394860,YugoHamada,"2026-06-19 13:56:07",583.0,1,yugohamada
3924,16381161,naokichi4869,"2026-06-17 16:13:19",583.0,2,naokichi4869
3925,16387499,"Sérgio Almeida","2026-07-20 08:54:00",582.9,2,serg1oa
3926,16383961,Paramita,"2026-06-19 15:54:36",582.8,2,paramita82
3927,16625797,"vinny vinny","2026-08-03 02:18:36",582.8,2,vinnyvinny
3928,16445392,Ryu310_bnb,"2026-07-05 06:06:59",582.6,2,ryu310bnb
3929,16392175,fishymints,"2026-06-20 02:22:35",582.5,1,ayinfly
3930,16442679,"Lam Mo Kit ","2026-07-30 21:22:27",582.5,2,lammokit
3931,16473275,Chrismaghuhn,"2026-07-15 16:45:18",582.5,2,chrismaghuhn
3932,16431484,Amberlogy,"2026-07-29 07:48:44",582.5,2,amberlogy
3933,16393404,"YAMAGUCHI Tatsuto","2026-08-03 10:20:15",582.3,2,yamaguchitatsuto
3934,16390807,"Luca Guerra","2026-06-24 19:02:27",582.2,2,lucague
3935,16452216,lorinta,"2026-08-14 09:14:09",581.9,2,lorinta
3936,16582736,"Sayandeep Ghosh","2026-08-03 17:41:01",581.7,2,sayandeepghosh
3937,16639488,coolbanana,"2026-08-04 11:48:16",581.7,2,lauwenjun
3938,16402900,Kapibara,"2026-08-16 14:36:18",581.7,2,bigm0use
3939,16455555,"Ryuuji Yoshinaga","2026-07-02 11:23:44",581.6,1,ryuujiyoshinaga
3940,16391515,"Collin Christensen","2026-06-19 05:38:09",581.6,1,cchristens
3941,16590781,"imnot xuanan","2026-08-14 17:48:50",581.5,2,imnotxuanan
3942,16377605,makimakiver,"2026-06-27 09:04:32",581.2,2,yutakashibata
3943,16385544,CourtB559,"2026-06-21 19:49:47",581.1,2,courtb559
3944,16385092,"AI Agent By TYMU","2026-06-18 00:47:01",580.6,2,aiagentbytymu
3945,16399878,sol12378,"2026-07-04 15:06:56",580.5,2,sol12378
3946,16425929,sqdhnt,"2026-07-21 04:50:38",580.4,2,sqdhnt
3947,16607022,"Ziad EL ARARI","2026-08-02 10:14:44",580.3,2,ziadelarari
3948,16468671,ht,"2026-08-16 16:49:44",580.2,2,pokedp
3949,16604693,"Chunlai Li","2026-07-28 09:32:42",580.2,1,lichunlai123
3950,16639690,"kazushi sawada","2026-08-02 02:43:18",580.2,1,kazushisawada
3951,16425996,宮武輝弥,"2026-07-08 04:36:37",580.1,1,carat10
3952,16371601,"Hayato AIDA","2026-06-22 15:23:18",580.0,2,h4eida
3953,16470093,One,"2026-07-02 11:34:28",579.9,2,moderantnoukoussi
3954,16462304,"Phillip Choi","2026-07-10 23:38:23",579.8,2,pchoi85
3955,16373763,Tensa.bit,"2026-06-21 18:59:50",579.8,2,tensabit
3956,16565219,"Yang Zong-Yu phD","2026-08-16 18:39:06",579.8,2,yangzongyuphd
3957,16681842,"Anurag Roy","2026-08-07 05:16:09",579.7,1,binarybeast880
3958,16450857,Par_Kahe,"2026-06-29 11:32:10",579.7,1,parkahe
3959,16411822,"Aditya Palit","2026-07-18 15:28:22",579.7,2,epicvstuff
3960,16412598,"Nobu Hirai","2026-06-22 07:18:55",579.7,1,nobuyukihira
3961,16388797,heren-27,"2026-06-20 00:43:57",579.6,2,heren27
3962,16582983,MohsinLakhani,"2026-07-26 20:56:41",579.5,1,hybridx
3963,16614103,Hiroki2818,"2026-08-12 15:42:08",579.5,2,hiroki2818
3964,16398189,GS,"2026-06-21 06:29:18",579.4,2,gaisuzuki
3965,16386353,"村松 大介","2026-07-01 21:50:46",579.4,2,nattoucurry
3966,16380385,"Yoshinari Fujinuma","2026-06-24 18:43:59",579.4,2,yoshinarifujinuma
3967,16375767,Dracufeuer,"2026-06-29 06:40:18",579.2,2,"behrouzbarati,hollenfoc"
3968,16446325,NaoKato,"2026-06-28 10:53:43",579.1,1,naokato
3969,16381878,DaisukeFukuda6636,"2026-06-18 13:00:52",579.0,2,daisukefukuda6636
3970,16412446,Jack12xl,"2026-06-26 11:24:58",579.0,2,jack12xl
3971,16680655,WYSSR1225,"2026-08-13 11:20:25",578.8,2,"wyssr1225,xiaotongxian"
3972,16489533,crescent15,"2026-07-05 10:15:22",578.7,1,crescent15
3973,16472469,TanmayxD,"2026-07-05 16:48:15",578.7,2,tanmayxd
3974,16384727,"Rohit potdukhe","2026-06-18 21:38:34",578.5,1,rgpotdukhe
3975,16382403,Shake912,"2026-08-01 13:54:27",578.5,2,shake912
3976,16377401,"Bill Xu","2026-08-16 23:25:07",578.4,2,billll
3977,16421134,shimasoft,"2026-07-06 11:56:05",578.4,2,yoshiakishimabukuro
3978,16372582,"Nur Srijan","2026-08-16 18:17:31",578.4,2,nursrijan
3979,16468540,"Muhammad Shayan","2026-07-30 18:27:26",578.3,2,"lynx20,mshayan38"
3980,16385873,HaogeBob,"2026-06-22 03:37:26",578.2,1,haogebob
3981,16381567,peacemonkey,"2026-06-17 18:35:52",577.9,2,peacemonkey
3982,16377821,長谷川太一,"2026-06-23 07:19:29",577.9,2,taichihasegawa1122
3983,16373347,"Tatsuya Ariga","2026-07-18 09:51:23",577.9,2,tatsuyaariga
3984,16392231,hitoy,"2026-06-20 04:44:50",577.9,1,colonnnnn
3985,16389973,HirotaSaurus,"2026-07-03 16:53:44",577.8,2,hirotasaurus
3986,16385162,STR-PAPA,"2026-06-22 10:15:07",577.8,2,daikikanematsu
3987,16382375,"Takumi Hino","2026-08-11 11:03:42",577.7,2,na2mkn
3988,16394554,pokecrey,"2026-08-16 14:05:34",577.6,2,thalleseboli
3989,16382995,onechan1,"2026-08-07 03:23:58",577.6,2,onechan1
3990,16393033,nakonisu,"2026-07-11 08:46:57",577.5,2,weaqy6yjvjxzu
3991,16385517,"Takamasa Muto","2026-06-18 06:57:19",577.4,2,takamasamuto
3992,16399780,Mokuron01,"2026-06-20 08:21:38",577.3,1,ao072101
3993,16375898,yanto,"2026-06-21 01:32:03",577.2,2,yanto7369
3994,16440905,ahawd,"2026-06-27 03:05:56",577.2,2,wd2314
3995,16392430,HoooosE,"2026-06-19 05:39:53",577.1,1,hoooose
3996,16494579,MingYue,"2026-08-07 06:20:33",577.0,2,tohog9325
3997,16487957,ZassyA,"2026-07-09 05:57:19",576.8,1,zassya
3998,16380494,ryupoke,"2026-07-12 12:28:18",576.8,2,ryupoke
3999,16380692,ささきん,"2026-06-26 22:34:06",576.8,2,sasakin
4000,16429048,"Sean Jones","2026-07-18 17:51:57",576.6,2,seanjones444
4001,16376382,Obvio7,"2026-07-13 08:13:25",576.6,2,obvio7
4002,16380990,"YUTO KOJIMA","2026-07-09 15:29:30",576.5,2,kojimatech
4003,16403917,Hidaka,"2026-06-21 05:47:20",576.5,1,hidakatsubasa
4004,16402341,I'mAI0320,"2026-06-28 12:54:14",576.5,2,imai0320
4005,16639762,"Gerlan Silva","2026-08-03 01:42:33",576.5,2,gerlanss
4006,16392075,TaNiHf,"2026-08-06 03:47:20",576.4,2,tanihf
4007,16372468,k3nt,"2026-06-22 13:13:16",576.4,1,kent34
4008,16381685,新松戸ポケカ研究所,"2026-08-16 14:40:24",576.4,2,"wab2nd,yanbaru"
4009,16381460,小野修平,"2026-07-02 00:43:06",576.4,1,littlechama
4010,16387408,ko_kuramoto6,"2026-08-03 12:27:16",576.3,2,kokuramoto6
4011,16381027,Yusukey12,"2026-07-03 08:00:30",576.2,2,yusukey12
4012,16406450,Hei_shao,"2026-08-16 21:12:28",576.2,2,heishao
4013,16394629,BasicallyBot,"2026-07-22 18:50:20",576.2,2,shayanmandrekar
4014,16411390,リュミオーネTom,"2026-06-22 05:54:52",576.1,1,tomlyumione
4015,16690052,"In-cheol Shin","2026-08-09 08:38:29",576.1,2,incheolshin97
4016,16415007,"yuki #6","2026-06-22 15:19:14",576.0,1,inuyu25
4017,16381201,しゃけた,"2026-06-21 22:53:51",575.9,1,syaketa
4018,16416048,pop-ketle,"2026-08-16 14:55:04",575.9,2,popketle
4019,16515652,"Mega Dimension Lush","2026-07-10 07:59:02",575.9,1,yukisawa05
4020,16406858,BinomialSheep,"2026-06-27 20:28:55",575.8,2,binomialsheep
4021,16573544,guragura_0702,"2026-07-20 06:38:29",575.6,1,guragura0702
4022,16377314,D_en3120,"2026-07-01 20:09:42",575.6,2,den3120
4023,16464688,soranaki0404,"2026-07-01 14:35:16",575.5,2,naki0404
4024,16496085,"Deng mengcan","2026-08-07 06:25:00",575.5,2,dbndmc
4025,16439233,sharkself,"2026-06-26 16:41:02",575.4,1,sharkself
4026,16650401,宝小咖,"2026-08-04 12:47:53",575.3,2,beierye
4027,16375381,"Team Rockets MAGIKARP","2026-06-25 19:34:39",575.2,2,"opulentisaeon,ren2140"
4028,16433944,"Aaron Cuellar","2026-08-16 21:52:05",575.1,2,aaroncuellar
4029,16387055,kt,"2026-07-03 23:03:16",575.1,2,kolife01
4030,16381843,岸本蒼唯,"2026-06-17 13:55:07",575.1,1,kazzhead
4031,16375497,hayatoail,"2026-07-12 09:34:18",575.1,2,hayatoail
4032,16404564,"Juan Zapata","2026-08-10 02:02:14",575.0,2,donjuanz
4033,16662501,"Chukwuemeka Chukwuma","2026-08-06 14:00:03",574.9,2,chukwuemekachukwuma
4034,16376868,yuuuki1111,"2026-08-16 10:44:34",574.6,2,yuuuki1111
4035,16611493,"xuhai xiao","2026-08-15 07:58:44",574.5,2,xiaoxusea
4036,16574408,"Yuma Eto","2026-07-20 08:53:41",574.4,1,yumaeto
4037,16381981,patamaru,"2026-06-17 14:13:24",574.3,1,patamaru
4038,16388938,osam,"2026-06-23 14:44:21",574.3,2,mitsuya2635
4039,16380934,muko,"2026-06-25 06:09:59",574.3,2,mukocha
4040,16507405,junhyeokFP,"2026-08-02 21:43:41",574.2,2,junhyeokfp
4041,16377622,bigwave2,"2026-06-17 11:42:27",574.2,1,bigwave2
4042,16556955,"Sinan Calisir","2026-07-25 07:36:24",574.2,2,snnclsr
4043,16388685,SatOmOri,"2026-06-18 12:49:43",573.9,1,satomori
4044,16639676,Nao,"2026-08-02 02:45:54",573.8,1,nao923
4045,16404889,"Shion Fukuzawa","2026-06-21 21:51:14",573.7,1,shifubear
4046,16387582,majigori,"2026-07-04 10:47:45",573.7,2,majigori
4047,16462942,"Seymour Schmidt","2026-07-03 03:20:40",573.5,1,angrybread
4048,16635058,LrmPokecaClub,"2026-08-16 23:49:38",573.3,2,"hibikim,takahashiaatsu"
4049,16380738,jalp,"2026-06-29 11:22:41",573.3,2,jpanvel
4050,16427514,"Nene Gotanda","2026-06-25 11:38:29",573.3,2,nenegotanda
4051,16415106,中村円威,"2026-06-22 18:36:22",573.3,1,kz0000001
4052,16386079,roroppu,"2026-06-18 14:42:45",573.2,1,roroppu
4053,16544667,CaMaLabs,"2026-08-16 23:32:00",573.0,2,camalabs
4054,16379219,Fotone,"2026-06-20 16:59:32",572.9,2,fotone
4055,16375654,REi0077,"2026-08-07 09:14:05",572.8,2,rei0077
4056,16535693,"Imran Abubeker","2026-07-22 20:00:35",572.7,2,imranabubeker
4057,16446448,"Diogo Sena","2026-07-24 02:54:56",572.6,2,diogodmsena
4058,16388602,hosyan,"2026-08-16 14:46:48",572.6,2,"hosyan3279,mureee54,nerohix"
4059,16385011,"curry panda ex","2026-06-26 00:05:47",572.6,1,kyopanda
4060,16400190,"yuki jyono","2026-07-04 06:22:09",572.3,2,yukijyono
4061,16506718,"Pokemon Analysis","2026-08-07 01:51:03",572.3,2,pokemonanalysis
4062,16530602,Mikyan_みきゃん,"2026-08-03 01:30:11",572.3,2,"kumakubon,mikanjuice333"
4063,16672922,"Junkai Liang","2026-08-15 04:55:52",572.2,2,skywalkercrypto
4064,16535742,"Duru Dökmen","2026-07-15 20:00:31",572.1,2,ddurino
4065,16414861,Wellch,"2026-06-22 14:21:46",572.0,1,wellch
4066,16497595,"Felipe Sens Bonetto ","2026-07-07 21:09:46",572.0,2,felipesens
4067,16483504,Skyyy93,"2026-07-10 10:24:57",571.9,2,skyyy93
4068,16432931,warabiimu,"2026-06-28 12:47:01",571.8,2,"harunnwaaaa,warabiimu"
4069,16382493,RyotaNakajima,"2026-06-17 16:11:13",571.7,1,ryotanakajimazzz
4070,16404856,chiri.,"2026-06-27 16:10:46",571.7,2,so10436
4071,16464897,Med.T,"2026-07-16 09:39:28",571.6,2,toutamohamed
4072,16372680,Tki256,"2026-07-31 10:17:33",571.5,2,tki256
4073,16382511,"shu-tanuma ","2026-06-20 05:20:59",571.3,2,shutanuma
4074,16506242,xiaorenxiaoren,"2026-08-16 15:03:01",571.3,2,xiaorenxiaoren
4075,16393850,"Yuji Nomura","2026-07-16 13:32:03",571.3,2,yujinomura
4076,16545151,"Energy Attached","2026-07-15 01:57:09",571.3,2,xuebingui
4077,16375840,わかくさコーン,"2026-07-05 11:23:14",571.3,2,kumakuratomoya
4078,16377307,"Akifumi Okubo","2026-08-01 15:52:39",571.2,2,paracanthurus
4079,16597695,"elite ycn","2026-08-15 07:43:36",571.2,2,edmycn
4080,16376267,sakupoyoooon,"2026-06-17 07:15:19",571.1,1,sakupoyoooon
4081,16381096,sender1999,"2026-07-14 17:31:02",571.0,2,"mksmks11,sender1999"
4082,16485489,"shogo yoshioka","2026-07-18 23:35:06",571.0,2,shogoyoshioka
